date,channel,device,sessions,product_views,add_to_cart,checkout_started,purchased
2025-07-04,Meta Prospecting,Desktop,129,61,24,14,10
2025-07-04,Meta Prospecting,Mobile,410,195,77,46,25
2025-07-04,Meta Prospecting,Tablet,15,8,3,2,1
2025-07-04,Meta Retargeting,Desktop,46,26,11,7,6
2025-07-04,Meta Retargeting,Mobile,116,63,29,18,11
2025-07-04,Meta Retargeting,Tablet,8,4,2,1,1
2025-07-04,Referral,Desktop,89,49,16,9,8
2025-07-04,Referral,Mobile,150,83,26,15,11
2025-07-04,Referral,Tablet,19,11,3,2,2
2025-07-04,TikTok,Desktop,83,42,15,8,5
2025-07-04,TikTok,Mobile,290,147,54,29,14
2025-07-04,TikTok,Tablet,9,4,2,1,1
2025-07-05,Email/Organic,Desktop,103,50,19,11,9
2025-07-05,Email/Organic,Mobile,161,78,30,16,10
2025-07-05,Email/Organic,Tablet,23,12,4,2,2
2025-07-05,Google Brand,Desktop,58,35,13,8,7
2025-07-05,Google Brand,Mobile,84,50,18,11,7
2025-07-05,Google Brand,Tablet,14,8,3,2,1
2025-07-05,Google Shopping,Desktop,75,45,17,10,8
2025-07-05,Google Shopping,Mobile,136,81,31,19,11
2025-07-05,Google Shopping,Tablet,16,9,3,2,1
2025-07-05,Meta Prospecting,Desktop,145,78,31,20,12
2025-07-05,Meta Prospecting,Mobile,461,249,101,62,28
2025-07-05,Meta Prospecting,Tablet,17,9,4,2,1
2025-07-05,Meta Retargeting,Desktop,95,53,19,11,10
2025-07-05,Meta Retargeting,Mobile,236,133,46,29,20
2025-07-05,Meta Retargeting,Tablet,16,9,3,2,1
2025-07-05,Referral,Desktop,20,11,5,3,3
2025-07-05,Referral,Mobile,34,19,9,5,3
2025-07-05,Referral,Tablet,4,3,1,1,1
2025-07-05,TikTok,Desktop,58,29,10,6,5
2025-07-05,TikTok,Mobile,204,101,37,23,14
2025-07-05,TikTok,Tablet,6,3,1,1,1
2025-07-06,Email/Organic,Desktop,100,48,16,12,11
2025-07-06,Email/Organic,Mobile,156,75,25,18,12
2025-07-06,Email/Organic,Tablet,23,11,4,3,2
2025-07-06,Google Brand,Desktop,43,24,10,6,5
2025-07-06,Google Brand,Mobile,63,35,14,9,6
2025-07-06,Google Brand,Tablet,10,6,2,2,2
2025-07-06,Google Shopping,Desktop,69,40,15,10,8
2025-07-06,Google Shopping,Mobile,125,72,28,17,11
2025-07-06,Google Shopping,Tablet,14,8,3,2,2
2025-07-06,Meta Prospecting,Desktop,168,103,37,20,11
2025-07-06,Meta Prospecting,Mobile,536,327,117,65,29
2025-07-06,Meta Prospecting,Tablet,20,12,4,3,2
2025-07-06,Meta Retargeting,Desktop,67,39,15,9,8
2025-07-06,Meta Retargeting,Mobile,167,97,37,22,15
2025-07-06,Meta Retargeting,Tablet,11,7,2,2,2
2025-07-06,Referral,Desktop,27,17,7,4,4
2025-07-06,Referral,Mobile,45,30,12,8,6
2025-07-06,Referral,Tablet,6,4,1,1,1
2025-07-06,TikTok,Desktop,75,35,13,8,5
2025-07-06,TikTok,Mobile,261,122,44,27,13
2025-07-06,TikTok,Tablet,7,4,1,1,1
2025-07-07,Email/Organic,Desktop,129,81,27,15,12
2025-07-07,Email/Organic,Mobile,202,126,41,24,15
2025-07-07,Email/Organic,Tablet,29,18,6,3,2
2025-07-07,Google Brand,Desktop,56,31,12,9,9
2025-07-07,Google Brand,Mobile,82,45,18,13,10
2025-07-07,Google Brand,Tablet,13,8,3,2,2
2025-07-07,Google Shopping,Desktop,63,35,15,10,8
2025-07-07,Google Shopping,Mobile,114,63,26,17,10
2025-07-07,Google Shopping,Tablet,13,7,3,2,1
2025-07-07,Meta Prospecting,Desktop,90,53,21,14,10
2025-07-07,Meta Prospecting,Mobile,289,167,68,44,23
2025-07-07,Meta Prospecting,Tablet,11,6,3,2,1
2025-07-07,Meta Retargeting,Desktop,77,44,14,9,7
2025-07-07,Meta Retargeting,Mobile,190,109,35,22,14
2025-07-07,Meta Retargeting,Tablet,13,7,2,1,1
2025-07-07,Referral,Desktop,73,32,12,8,7
2025-07-07,Referral,Mobile,122,55,21,13,9
2025-07-07,Referral,Tablet,16,7,3,2,1
2025-07-07,TikTok,Desktop,70,39,16,11,7
2025-07-07,TikTok,Mobile,243,135,55,38,19
2025-07-07,TikTok,Tablet,7,4,2,1,1
2025-07-08,Email/Organic,Desktop,84,56,21,13,12
2025-07-08,Email/Organic,Mobile,132,87,32,20,14
2025-07-08,Email/Organic,Tablet,19,13,5,3,3
2025-07-08,Google Brand,Desktop,25,16,6,4,3
2025-07-08,Google Brand,Mobile,37,23,9,6,4
2025-07-08,Google Brand,Tablet,6,4,2,1,1
2025-07-08,Google Shopping,Desktop,100,50,23,13,9
2025-07-08,Google Shopping,Mobile,182,91,42,24,14
2025-07-08,Google Shopping,Tablet,21,10,5,3,2
2025-07-08,Meta Prospecting,Desktop,199,116,32,21,12
2025-07-08,Meta Prospecting,Mobile,634,370,104,66,28
2025-07-08,Meta Prospecting,Tablet,24,14,4,2,1
2025-07-08,Meta Retargeting,Desktop,54,31,11,7,5
2025-07-08,Meta Retargeting,Mobile,135,77,28,18,11
2025-07-08,Meta Retargeting,Tablet,9,5,2,1,1
2025-07-08,Referral,Desktop,88,39,19,11,10
2025-07-08,Referral,Mobile,149,67,31,19,13
2025-07-08,Referral,Tablet,20,9,4,2,2
2025-07-08,TikTok,Desktop,53,25,11,7,5
2025-07-08,TikTok,Mobile,183,87,37,23,12
2025-07-08,TikTok,Tablet,5,2,1,1,1
2025-07-09,Email/Organic,Desktop,98,57,23,15,12
2025-07-09,Email/Organic,Mobile,152,89,35,24,15
2025-07-09,Email/Organic,Tablet,22,13,5,4,3
2025-07-09,Google Brand,Desktop,50,23,9,5,4
2025-07-09,Google Brand,Mobile,72,34,12,8,6
2025-07-09,Google Brand,Tablet,12,6,2,1,1
2025-07-09,Google Shopping,Desktop,84,43,16,11,8
2025-07-09,Google Shopping,Mobile,152,78,30,19,10
2025-07-09,Google Shopping,Tablet,18,9,4,2,1
2025-07-09,Meta Prospecting,Desktop,145,83,31,20,13
2025-07-09,Meta Prospecting,Mobile,463,264,98,64,31
2025-07-09,Meta Prospecting,Tablet,18,10,4,2,1
2025-07-09,Meta Retargeting,Desktop,73,39,15,9,7
2025-07-09,Meta Retargeting,Mobile,182,98,37,23,14
2025-07-09,Meta Retargeting,Tablet,12,7,2,2,2
2025-07-09,Referral,Desktop,69,40,13,9,9
2025-07-09,Referral,Mobile,115,67,23,14,10
2025-07-09,Referral,Tablet,15,9,3,2,2
2025-07-09,TikTok,Desktop,52,30,10,6,4
2025-07-09,TikTok,Mobile,183,104,37,21,10
2025-07-09,TikTok,Tablet,5,3,1,1,1
2025-07-10,Email/Organic,Desktop,115,65,23,14,12
2025-07-10,Email/Organic,Mobile,180,102,36,22,14
2025-07-10,Email/Organic,Tablet,27,15,5,3,2
2025-07-10,Google Brand,Desktop,40,20,8,5,4
2025-07-10,Google Brand,Mobile,57,29,12,7,4
2025-07-10,Google Brand,Tablet,9,5,2,1,1
2025-07-10,Google Shopping,Desktop,111,54,20,13,9
2025-07-10,Google Shopping,Mobile,202,99,37,23,13
2025-07-10,Google Shopping,Tablet,24,12,4,3,2
2025-07-10,Meta Prospecting,Desktop,165,84,34,23,12
2025-07-10,Meta Prospecting,Mobile,528,266,110,75,31
2025-07-10,Meta Prospecting,Tablet,20,10,4,3,1
2025-07-10,Meta Retargeting,Desktop,95,53,17,10,8
2025-07-10,Meta Retargeting,Mobile,236,131,42,25,16
2025-07-10,Meta Retargeting,Tablet,16,9,3,2,1
2025-07-10,Referral,Desktop,52,28,10,7,6
2025-07-10,Referral,Mobile,88,48,18,11,8
2025-07-10,Referral,Tablet,11,6,2,1,1
2025-07-10,TikTok,Desktop,84,50,18,11,6
2025-07-10,TikTok,Mobile,291,173,65,38,17
2025-07-10,TikTok,Tablet,8,5,2,1,1
2025-07-11,Email/Organic,Desktop,73,44,19,14,12
2025-07-11,Email/Organic,Mobile,114,69,29,21,15
2025-07-11,Email/Organic,Tablet,16,10,4,3,2
2025-07-11,Google Brand,Desktop,53,27,9,6,5
2025-07-11,Google Brand,Mobile,77,38,13,8,6
2025-07-11,Google Brand,Tablet,12,6,2,1,1
2025-07-11,Google Shopping,Desktop,73,35,15,10,8
2025-07-11,Google Shopping,Mobile,133,63,27,18,11
2025-07-11,Google Shopping,Tablet,16,7,3,2,1
2025-07-11,Meta Prospecting,Desktop,137,74,27,19,12
2025-07-11,Meta Prospecting,Mobile,437,238,87,60,28
2025-07-11,Meta Prospecting,Tablet,17,9,3,2,1
2025-07-11,Meta Retargeting,Desktop,43,22,9,6,5
2025-07-11,Meta Retargeting,Mobile,107,55,21,14,9
2025-07-11,Meta Retargeting,Tablet,7,4,1,1,1
2025-07-11,Referral,Desktop,73,40,16,9,8
2025-07-11,Referral,Mobile,124,67,26,16,11
2025-07-11,Referral,Tablet,16,9,3,2,2
2025-07-11,TikTok,Desktop,57,24,10,6,4
2025-07-11,TikTok,Mobile,198,84,35,22,11
2025-07-11,TikTok,Tablet,6,3,1,1,0
2025-07-12,Email/Organic,Desktop,79,41,17,10,9
2025-07-12,Email/Organic,Mobile,124,64,26,15,10
2025-07-12,Email/Organic,Tablet,18,10,4,2,1
2025-07-12,Google Brand,Desktop,45,25,10,6,5
2025-07-12,Google Brand,Mobile,66,37,14,9,5
2025-07-12,Google Brand,Tablet,11,6,2,1,1
2025-07-12,Google Shopping,Desktop,80,44,17,12,9
2025-07-12,Google Shopping,Mobile,146,80,31,21,13
2025-07-12,Google Shopping,Tablet,17,9,3,2,1
2025-07-12,Meta Prospecting,Desktop,133,76,28,17,10
2025-07-12,Meta Prospecting,Mobile,426,241,87,54,26
2025-07-12,Meta Prospecting,Tablet,16,9,3,2,1
2025-07-12,Meta Retargeting,Desktop,55,28,12,8,8
2025-07-12,Meta Retargeting,Mobile,138,69,31,18,13
2025-07-12,Meta Retargeting,Tablet,9,4,2,1,1
2025-07-12,Referral,Desktop,53,26,11,6,6
2025-07-12,Referral,Mobile,89,44,18,11,8
2025-07-12,Referral,Tablet,11,6,2,1,1
2025-07-12,TikTok,Desktop,83,39,14,9,6
2025-07-12,TikTok,Mobile,290,137,49,31,16
2025-07-12,TikTok,Tablet,9,4,1,1,0
2025-07-13,Email/Organic,Desktop,90,48,16,10,8
2025-07-13,Email/Organic,Mobile,142,75,25,15,10
2025-07-13,Email/Organic,Tablet,21,11,4,2,1
2025-07-13,Google Brand,Desktop,58,31,11,7,5
2025-07-13,Google Brand,Mobile,85,44,17,10,6
2025-07-13,Google Brand,Tablet,14,7,3,1,1
2025-07-13,Google Shopping,Desktop,58,37,15,10,8
2025-07-13,Google Shopping,Mobile,104,67,28,18,10
2025-07-13,Google Shopping,Tablet,12,8,3,2,1
2025-07-13,Meta Prospecting,Desktop,141,77,31,22,13
2025-07-13,Meta Prospecting,Mobile,449,247,101,70,31
2025-07-13,Meta Prospecting,Tablet,17,9,4,3,1
2025-07-13,Meta Retargeting,Desktop,36,24,9,5,4
2025-07-13,Meta Retargeting,Mobile,88,58,21,13,7
2025-07-13,Meta Retargeting,Tablet,6,4,1,1,1
2025-07-13,Referral,Desktop,41,21,10,7,6
2025-07-13,Referral,Mobile,69,36,16,11,8
2025-07-13,Referral,Tablet,9,5,2,1,1
2025-07-13,TikTok,Desktop,72,39,14,8,5
2025-07-13,TikTok,Mobile,252,138,49,29,14
2025-07-13,TikTok,Tablet,7,4,2,1,1
2025-07-14,Email/Organic,Desktop,98,57,21,13,12
2025-07-14,Email/Organic,Mobile,153,88,34,20,14
2025-07-14,Email/Organic,Tablet,22,13,5,3,2
2025-07-14,Google Brand,Desktop,55,23,10,6,5
2025-07-14,Google Brand,Mobile,79,34,14,9,6
2025-07-14,Google Brand,Tablet,13,6,2,1,1
2025-07-14,Google Shopping,Desktop,92,47,19,12,9
2025-07-14,Google Shopping,Mobile,168,85,35,22,12
2025-07-14,Google Shopping,Tablet,20,10,4,3,2
2025-07-14,Meta Prospecting,Desktop,194,108,35,20,12
2025-07-14,Meta Prospecting,Mobile,617,346,110,62,28
2025-07-14,Meta Prospecting,Tablet,23,13,4,2,1
2025-07-14,Meta Retargeting,Desktop,38,20,8,5,4
2025-07-14,Meta Retargeting,Mobile,95,50,20,12,8
2025-07-14,Meta Retargeting,Tablet,7,4,1,1,1
2025-07-14,Referral,Desktop,40,24,9,6,5
2025-07-14,Referral,Mobile,68,41,15,11,7
2025-07-14,Referral,Tablet,9,5,2,1,1
2025-07-14,TikTok,Desktop,94,53,18,10,6
2025-07-14,TikTok,Mobile,326,184,61,34,17
2025-07-14,TikTok,Tablet,9,5,2,1,1
2025-07-15,Email/Organic,Desktop,80,46,19,12,10
2025-07-15,Email/Organic,Mobile,124,73,29,19,13
2025-07-15,Email/Organic,Tablet,18,11,4,3,2
2025-07-15,Google Brand,Desktop,57,33,13,8,7
2025-07-15,Google Brand,Mobile,82,48,20,12,8
2025-07-15,Google Brand,Tablet,13,8,3,2,2
2025-07-15,Google Shopping,Desktop,123,61,22,13,11
2025-07-15,Google Shopping,Mobile,223,110,39,23,14
2025-07-15,Google Shopping,Tablet,26,13,5,3,2
2025-07-15,Meta Prospecting,Desktop,135,87,41,26,12
2025-07-15,Meta Prospecting,Mobile,429,279,131,84,30
2025-07-15,Meta Prospecting,Tablet,16,11,5,3,1
2025-07-15,Meta Retargeting,Desktop,43,24,10,5,4
2025-07-15,Meta Retargeting,Mobile,107,58,25,14,9
2025-07-15,Meta Retargeting,Tablet,7,4,2,1,1
2025-07-15,Referral,Desktop,62,31,12,8,7
2025-07-15,Referral,Mobile,104,52,21,13,9
2025-07-15,Referral,Tablet,14,7,3,2,1
2025-07-15,TikTok,Desktop,57,29,12,8,5
2025-07-15,TikTok,Mobile,198,100,43,26,12
2025-07-15,TikTok,Tablet,6,3,1,1,1
2025-07-16,Email/Organic,Desktop,79,43,18,12,10
2025-07-16,Email/Organic,Mobile,123,67,28,18,11
2025-07-16,Email/Organic,Tablet,18,10,4,3,2
2025-07-16,Google Brand,Desktop,57,28,10,7,6
2025-07-16,Google Brand,Mobile,83,41,15,10,6
2025-07-16,Google Brand,Tablet,14,7,3,1,1
2025-07-16,Google Shopping,Desktop,83,40,12,8,7
2025-07-16,Google Shopping,Mobile,150,73,22,15,10
2025-07-16,Google Shopping,Tablet,17,8,3,2,1
2025-07-16,Meta Prospecting,Desktop,152,80,31,21,12
2025-07-16,Meta Prospecting,Mobile,485,257,99,68,31
2025-07-16,Meta Prospecting,Tablet,18,10,4,3,2
2025-07-16,Meta Retargeting,Desktop,84,48,18,12,9
2025-07-16,Meta Retargeting,Mobile,207,120,45,29,16
2025-07-16,Meta Retargeting,Tablet,14,8,3,2,1
2025-07-16,Referral,Desktop,60,31,10,6,6
2025-07-16,Referral,Mobile,102,53,16,9,6
2025-07-16,Referral,Tablet,13,7,2,1,1
2025-07-16,TikTok,Desktop,86,37,12,7,5
2025-07-16,TikTok,Mobile,299,130,41,25,14
2025-07-16,TikTok,Tablet,8,4,1,1,1
2025-07-17,Email/Organic,Desktop,67,37,15,10,9
2025-07-17,Email/Organic,Mobile,105,59,24,16,11
2025-07-17,Email/Organic,Tablet,15,9,3,2,1
2025-07-17,Google Brand,Desktop,42,26,10,6,5
2025-07-17,Google Brand,Mobile,60,38,15,9,6
2025-07-17,Google Brand,Tablet,10,6,3,1,1
2025-07-17,Google Shopping,Desktop,73,40,16,11,8
2025-07-17,Google Shopping,Mobile,132,73,30,19,10
2025-07-17,Google Shopping,Tablet,15,8,4,2,1
2025-07-17,Meta Prospecting,Desktop,210,104,38,25,14
2025-07-17,Meta Prospecting,Mobile,670,331,121,79,34
2025-07-17,Meta Prospecting,Tablet,25,13,5,3,1
2025-07-17,Meta Retargeting,Desktop,28,15,5,3,2
2025-07-17,Meta Retargeting,Mobile,70,39,14,9,6
2025-07-17,Meta Retargeting,Tablet,5,3,1,1,1
2025-07-17,Referral,Desktop,55,30,12,7,7
2025-07-17,Referral,Mobile,93,51,20,13,9
2025-07-17,Referral,Tablet,12,7,2,2,2
2025-07-17,TikTok,Desktop,60,33,14,9,5
2025-07-17,TikTok,Mobile,208,116,49,30,14
2025-07-17,TikTok,Tablet,6,3,1,1,1
2025-07-18,Email/Organic,Desktop,114,55,22,14,11
2025-07-18,Email/Organic,Mobile,178,86,34,22,14
2025-07-18,Email/Organic,Tablet,26,12,5,3,2
2025-07-18,Google Brand,Desktop,80,40,19,11,9
2025-07-18,Google Brand,Mobile,115,58,27,17,11
2025-07-18,Google Brand,Tablet,19,9,4,3,2
2025-07-18,Google Shopping,Desktop,67,39,15,9,7
2025-07-18,Google Shopping,Mobile,122,72,26,16,9
2025-07-18,Google Shopping,Tablet,14,8,3,2,1
2025-07-18,Meta Prospecting,Desktop,181,98,36,22,12
2025-07-18,Meta Prospecting,Mobile,579,312,115,70,28
2025-07-18,Meta Prospecting,Tablet,22,12,4,3,1
2025-07-18,Meta Retargeting,Desktop,68,38,15,9,7
2025-07-18,Meta Retargeting,Mobile,169,95,39,21,14
2025-07-18,Meta Retargeting,Tablet,11,6,3,1,1
2025-07-18,Referral,Desktop,73,39,15,9,8
2025-07-18,Referral,Mobile,122,67,24,14,9
2025-07-18,Referral,Tablet,16,9,3,2,1
2025-07-18,TikTok,Desktop,65,37,12,7,4
2025-07-18,TikTok,Mobile,228,129,41,24,11
2025-07-18,TikTok,Tablet,7,4,1,1,1
2025-07-19,Email/Organic,Desktop,76,36,15,10,9
2025-07-19,Email/Organic,Mobile,119,55,24,16,12
2025-07-19,Email/Organic,Tablet,18,8,3,2,2
2025-07-19,Google Brand,Desktop,36,22,9,6,6
2025-07-19,Google Brand,Mobile,52,32,14,9,6
2025-07-19,Google Brand,Tablet,9,5,2,1,1
2025-07-19,Google Shopping,Desktop,61,35,12,7,6
2025-07-19,Google Shopping,Mobile,112,64,22,13,8
2025-07-19,Google Shopping,Tablet,13,8,2,1,1
2025-07-19,Meta Prospecting,Desktop,189,111,36,23,12
2025-07-19,Meta Prospecting,Mobile,605,355,115,75,29
2025-07-19,Meta Prospecting,Tablet,23,14,4,3,1
2025-07-19,Meta Retargeting,Desktop,45,27,10,6,5
2025-07-19,Meta Retargeting,Mobile,113,67,24,15,10
2025-07-19,Meta Retargeting,Tablet,8,4,2,1,1
2025-07-19,Referral,Desktop,83,48,16,10,9
2025-07-19,Referral,Mobile,140,81,28,17,12
2025-07-19,Referral,Tablet,19,10,4,2,1
2025-07-19,TikTok,Desktop,57,29,12,8,6
2025-07-19,TikTok,Mobile,198,103,42,30,17
2025-07-19,TikTok,Tablet,6,3,1,1,1
2025-07-20,Email/Organic,Desktop,133,78,23,13,12
2025-07-20,Email/Organic,Mobile,209,122,35,21,14
2025-07-20,Email/Organic,Tablet,31,18,5,3,2
2025-07-20,Google Brand,Desktop,54,33,12,7,6
2025-07-20,Google Brand,Mobile,79,49,17,10,7
2025-07-20,Google Brand,Tablet,13,8,3,2,1
2025-07-20,Google Shopping,Desktop,64,39,16,10,7
2025-07-20,Google Shopping,Mobile,117,70,29,19,11
2025-07-20,Google Shopping,Tablet,14,8,3,2,1
2025-07-20,Meta Prospecting,Desktop,134,71,26,15,10
2025-07-20,Meta Prospecting,Mobile,426,228,83,48,26
2025-07-20,Meta Prospecting,Tablet,16,9,3,2,1
2025-07-20,Meta Retargeting,Desktop,89,46,15,9,8
2025-07-20,Meta Retargeting,Mobile,221,115,37,22,15
2025-07-20,Meta Retargeting,Tablet,15,8,2,1,1
2025-07-20,Referral,Desktop,36,20,7,4,4
2025-07-20,Referral,Mobile,62,33,12,7,5
2025-07-20,Referral,Tablet,8,4,1,1,1
2025-07-20,TikTok,Desktop,99,45,16,10,6
2025-07-20,TikTok,Mobile,346,156,58,36,16
2025-07-20,TikTok,Tablet,10,4,2,1,0
2025-07-21,Email/Organic,Desktop,92,57,20,12,10
2025-07-21,Email/Organic,Mobile,143,88,32,20,13
2025-07-21,Email/Organic,Tablet,21,13,5,3,2
2025-07-21,Google Brand,Desktop,33,18,6,4,4
2025-07-21,Google Brand,Mobile,49,27,9,7,5
2025-07-21,Google Brand,Tablet,8,4,2,1,1
2025-07-21,Google Shopping,Desktop,78,46,17,11,9
2025-07-21,Google Shopping,Mobile,141,83,31,20,13
2025-07-21,Google Shopping,Tablet,16,10,3,2,1
2025-07-21,Meta Prospecting,Desktop,139,71,26,15,8
2025-07-21,Meta Prospecting,Mobile,444,227,84,50,22
2025-07-21,Meta Prospecting,Tablet,17,9,3,2,1
2025-07-21,Meta Retargeting,Desktop,90,51,19,11,9
2025-07-21,Meta Retargeting,Mobile,222,126,47,28,17
2025-07-21,Meta Retargeting,Tablet,15,8,3,2,1
2025-07-21,Referral,Desktop,39,21,9,5,5
2025-07-21,Referral,Mobile,67,36,14,9,6
2025-07-21,Referral,Tablet,9,5,2,1,1
2025-07-21,TikTok,Desktop,54,32,10,6,4
2025-07-21,TikTok,Mobile,189,110,36,21,10
2025-07-21,TikTok,Tablet,6,3,1,1,1
2025-07-22,Email/Organic,Desktop,110,56,20,13,12
2025-07-22,Email/Organic,Mobile,173,87,31,20,14
2025-07-22,Email/Organic,Tablet,25,13,5,3,3
2025-07-22,Google Brand,Desktop,57,34,12,7,6
2025-07-22,Google Brand,Mobile,82,50,18,11,7
2025-07-22,Google Brand,Tablet,13,8,3,2,1
2025-07-22,Google Shopping,Desktop,99,55,19,12,8
2025-07-22,Google Shopping,Mobile,180,101,35,22,12
2025-07-22,Google Shopping,Tablet,21,12,4,3,2
2025-07-22,Meta Prospecting,Desktop,186,110,39,25,13
2025-07-22,Meta Prospecting,Mobile,592,349,124,80,32
2025-07-22,Meta Prospecting,Tablet,22,13,5,3,1
2025-07-22,Meta Retargeting,Desktop,49,30,14,9,7
2025-07-22,Meta Retargeting,Mobile,123,73,34,21,14
2025-07-22,Meta Retargeting,Tablet,8,5,2,1,1
2025-07-22,Referral,Desktop,48,28,11,6,5
2025-07-22,Referral,Mobile,82,46,18,10,7
2025-07-22,Referral,Tablet,11,6,2,1,1
2025-07-22,TikTok,Desktop,70,33,11,6,4
2025-07-22,TikTok,Mobile,243,115,38,23,11
2025-07-22,TikTok,Tablet,7,3,1,1,1
2025-07-23,Email/Organic,Desktop,100,59,19,12,11
2025-07-23,Email/Organic,Mobile,156,92,30,18,12
2025-07-23,Email/Organic,Tablet,23,13,5,3,2
2025-07-23,Google Brand,Desktop,40,25,11,7,6
2025-07-23,Google Brand,Mobile,58,37,16,10,6
2025-07-23,Google Brand,Tablet,9,6,3,1,1
2025-07-23,Google Shopping,Desktop,83,45,17,11,8
2025-07-23,Google Shopping,Mobile,150,82,31,21,12
2025-07-23,Google Shopping,Tablet,17,9,3,2,1
2025-07-23,Meta Prospecting,Desktop,151,97,33,21,13
2025-07-23,Meta Prospecting,Mobile,481,310,104,67,32
2025-07-23,Meta Prospecting,Tablet,18,12,4,3,2
2025-07-23,Meta Retargeting,Desktop,74,41,14,9,7
2025-07-23,Meta Retargeting,Mobile,184,103,34,22,14
2025-07-23,Meta Retargeting,Tablet,13,7,2,1,1
2025-07-23,Referral,Desktop,88,52,17,10,9
2025-07-23,Referral,Mobile,147,88,28,18,12
2025-07-23,Referral,Tablet,19,11,4,2,1
2025-07-23,TikTok,Desktop,43,25,10,7,5
2025-07-23,TikTok,Mobile,148,89,35,23,12
2025-07-23,TikTok,Tablet,4,3,1,1,1
2025-07-24,Email/Organic,Desktop,123,66,29,17,15
2025-07-24,Email/Organic,Mobile,192,103,45,27,18
2025-07-24,Email/Organic,Tablet,28,15,6,4,3
2025-07-24,Google Brand,Desktop,37,21,7,4,3
2025-07-24,Google Brand,Mobile,53,31,11,7,5
2025-07-24,Google Brand,Tablet,9,5,2,1,1
2025-07-24,Google Shopping,Desktop,103,61,20,13,10
2025-07-24,Google Shopping,Mobile,187,112,35,24,14
2025-07-24,Google Shopping,Tablet,22,13,4,3,2
2025-07-24,Meta Prospecting,Desktop,128,78,26,17,9
2025-07-24,Meta Prospecting,Mobile,408,248,84,55,24
2025-07-24,Meta Prospecting,Tablet,15,9,3,2,1
2025-07-24,Meta Retargeting,Desktop,36,21,8,5,4
2025-07-24,Meta Retargeting,Mobile,88,53,21,13,8
2025-07-24,Meta Retargeting,Tablet,6,4,1,1,1
2025-07-24,Referral,Desktop,57,35,13,9,8
2025-07-24,Referral,Mobile,97,58,21,14,9
2025-07-24,Referral,Tablet,13,8,3,2,1
2025-07-24,TikTok,Desktop,55,30,11,7,4
2025-07-24,TikTok,Mobile,191,105,37,26,13
2025-07-24,TikTok,Tablet,6,3,1,1,1
2025-07-25,Email/Organic,Desktop,73,41,16,10,9
2025-07-25,Email/Organic,Mobile,115,64,26,16,11
2025-07-25,Email/Organic,Tablet,17,10,4,2,1
2025-07-25,Google Brand,Desktop,63,34,12,8,7
2025-07-25,Google Brand,Mobile,92,50,18,12,8
2025-07-25,Google Brand,Tablet,15,8,3,2,2
2025-07-25,Google Shopping,Desktop,43,26,10,6,5
2025-07-25,Google Shopping,Mobile,78,46,17,11,7
2025-07-25,Google Shopping,Tablet,9,5,2,1,1
2025-07-25,Meta Prospecting,Desktop,154,85,31,21,13
2025-07-25,Meta Prospecting,Mobile,490,269,100,66,31
2025-07-25,Meta Prospecting,Tablet,18,10,4,2,1
2025-07-25,Meta Retargeting,Desktop,101,64,22,12,10
2025-07-25,Meta Retargeting,Mobile,252,158,56,29,19
2025-07-25,Meta Retargeting,Tablet,17,11,4,2,1
2025-07-25,Referral,Desktop,43,24,9,7,6
2025-07-25,Referral,Mobile,72,40,16,11,8
2025-07-25,Referral,Tablet,10,5,2,1,1
2025-07-25,TikTok,Desktop,36,17,8,4,3
2025-07-25,TikTok,Mobile,128,61,26,15,7
2025-07-25,TikTok,Tablet,4,2,1,0,0
2025-07-26,Email/Organic,Desktop,85,42,20,14,11
2025-07-26,Email/Organic,Mobile,133,67,31,21,13
2025-07-26,Email/Organic,Tablet,20,10,5,3,2
2025-07-26,Google Brand,Desktop,55,28,11,7,6
2025-07-26,Google Brand,Mobile,80,41,16,10,7
2025-07-26,Google Brand,Tablet,13,7,3,2,1
2025-07-26,Google Shopping,Desktop,68,38,14,8,6
2025-07-26,Google Shopping,Mobile,124,69,26,16,9
2025-07-26,Google Shopping,Tablet,14,8,3,2,1
2025-07-26,Meta Prospecting,Desktop,174,83,33,19,10
2025-07-26,Meta Prospecting,Mobile,557,263,105,61,26
2025-07-26,Meta Prospecting,Tablet,21,10,4,2,1
2025-07-26,Meta Retargeting,Desktop,49,21,7,5,4
2025-07-26,Meta Retargeting,Mobile,122,53,17,11,7
2025-07-26,Meta Retargeting,Tablet,8,4,1,1,1
2025-07-26,Referral,Desktop,91,44,16,10,9
2025-07-26,Referral,Mobile,153,74,26,17,12
2025-07-26,Referral,Tablet,20,10,3,2,1
2025-07-26,TikTok,Desktop,55,32,13,8,5
2025-07-26,TikTok,Mobile,194,112,46,29,15
2025-07-26,TikTok,Tablet,6,3,1,1,1
2025-07-27,Email/Organic,Desktop,96,53,23,13,12
2025-07-27,Email/Organic,Mobile,149,83,35,21,14
2025-07-27,Email/Organic,Tablet,22,12,5,3,2
2025-07-27,Google Brand,Desktop,93,56,18,10,8
2025-07-27,Google Brand,Mobile,134,82,26,14,9
2025-07-27,Google Brand,Tablet,22,13,4,2,2
2025-07-27,Google Shopping,Desktop,78,48,19,12,9
2025-07-27,Google Shopping,Mobile,141,87,34,22,13
2025-07-27,Google Shopping,Tablet,16,10,4,2,2
2025-07-27,Meta Prospecting,Desktop,141,71,28,19,11
2025-07-27,Meta Prospecting,Mobile,451,226,88,62,29
2025-07-27,Meta Prospecting,Tablet,17,8,3,2,1
