date,channel,spend,impressions,clicks,new_customers
2025-06-24,TikTok,279.59,44333,399,14
2025-06-25,Email/Organic,12.99,6475,259,10
2025-06-25,Google Brand,242.95,5050,404,12
2025-06-25,Google Shopping,439.76,13300,399,13
2025-06-25,Meta Prospecting,671.53,62166,746,37
2025-06-25,Meta Retargeting,274.51,9590,211,11
2025-06-25,Referral,51.33,5120,256,15
2025-06-25,TikTok,256.28,40666,366,12
2025-06-26,Email/Organic,17.51,8750,350,13
2025-06-26,Google Brand,174.67,3637,291,8
2025-06-26,Google Shopping,359.19,10866,326,11
2025-06-26,Meta Prospecting,557.3,51583,619,30
2025-06-26,Meta Retargeting,565.49,19727,434,22
2025-06-26,Referral,30.34,3020,151,8
2025-06-26,TikTok,212.27,33666,303,11
2025-06-27,Email/Organic,17.31,8650,346,12
2025-06-27,Google Brand,193.66,4025,322,9
2025-06-27,Google Shopping,468.08,14166,425,15
2025-06-27,Meta Prospecting,704.65,65166,782,37
2025-06-27,Meta Retargeting,271.81,9500,209,10
2025-06-27,Referral,30.17,3000,150,9
2025-06-27,TikTok,259.86,41222,371,12
2025-06-28,Email/Organic,11.07,5525,221,8
2025-06-28,Google Brand,189.35,3937,315,9
2025-06-28,Google Shopping,312.61,9466,284,10
2025-06-28,Meta Prospecting,421.79,39000,468,25
2025-06-28,Meta Retargeting,391.06,13636,300,16
2025-06-28,Referral,45.16,4500,225,12
2025-06-28,TikTok,324.93,51555,464,16
2025-06-29,Email/Organic,21.45,10700,428,15
2025-06-29,Google Brand,184.96,3850,308,9
2025-06-29,Google Shopping,374.12,11333,340,14
2025-06-29,Meta Prospecting,477.01,44166,530,26
2025-06-29,Meta Retargeting,380.15,13272,292,15
2025-06-29,Referral,34.72,3460,173,9
2025-06-29,TikTok,466.22,74000,666,23
2025-06-30,Email/Organic,7.85,3900,156,6
2025-06-30,Google Brand,244.61,5087,407,10
2025-06-30,Google Shopping,362.29,10966,329,12
2025-06-30,Meta Prospecting,478.84,44333,532,28
2025-06-30,Meta Retargeting,404.04,14090,310,14
2025-06-30,Referral,29.48,2940,147,9
2025-06-30,TikTok,182.9,29000,261,10
2025-07-01,Email/Organic,15.48,7725,309,13
2025-07-01,Google Brand,169.33,3525,282,8
2025-07-01,Google Shopping,503.83,15266,458,16
2025-07-01,Meta Prospecting,420.85,38916,467,22
2025-07-01,Meta Retargeting,471.72,16454,362,18
2025-07-01,Referral,37.29,3720,186,11
2025-07-01,TikTok,181.88,28777,259,9
2025-07-02,Email/Organic,22.28,11125,445,17
2025-07-02,Google Brand,47.09,975,78,2
2025-07-02,Google Shopping,662.94,20066,602,21
2025-07-02,Meta Prospecting,794.32,73500,882,44
2025-07-02,Meta Retargeting,362.68,12636,278,13
2025-07-02,Referral,24.54,2440,122,7
2025-07-02,TikTok,339.73,53888,485,17
2025-07-03,Email/Organic,15.41,7700,308,12
2025-07-03,Google Brand,299.7,6237,499,14
2025-07-03,Google Shopping,501.63,15200,456,15
2025-07-03,Meta Prospecting,570.61,52833,634,34
2025-07-03,Meta Retargeting,329.13,11500,253,13
2025-07-03,Referral,36.3,3620,181,11
2025-07-03,TikTok,152.12,24111,217,7
2025-07-04,Email/Organic,24.51,12250,490,18
2025-07-04,Google Brand,283.8,5912,473,13
2025-07-04,Google Shopping,463.07,14000,420,16
2025-07-04,Meta Prospecting,490.63,45416,545,26
2025-07-04,Meta Retargeting,275.21,9590,211,11
2025-07-04,Referral,39.64,3960,198,10
2025-07-04,TikTok,315.3,50000,450,15
2025-07-05,Email/Organic,16.02,8000,320,11
2025-07-05,Google Brand,247.87,5162,413,12
2025-07-05,Google Shopping,313.15,9466,284,10
2025-07-05,Meta Prospecting,590.32,54583,655,33
2025-07-05,Meta Retargeting,589.61,20590,453,23
2025-07-05,Referral,10.34,1020,51,4
2025-07-05,TikTok,303.25,48111,433,15
2025-07-06,Email/Organic,15.54,7750,310,12
2025-07-06,Google Brand,225.93,4700,376,10
2025-07-06,Google Shopping,412.97,12500,375,13
2025-07-06,Meta Prospecting,586.77,54250,651,32
2025-07-06,Meta Retargeting,312.73,10909,240,11
2025-07-06,Referral,22.59,2240,112,6
2025-07-06,TikTok,270.69,42888,386,14
2025-07-07,Email/Organic,15.62,7800,312,11
2025-07-07,Google Brand,192.24,4000,320,10
2025-07-07,Google Shopping,363.63,11000,330,11
2025-07-07,Meta Prospecting,499.34,46166,554,28
2025-07-07,Meta Retargeting,402.25,14045,309,16
2025-07-07,Referral,37.22,3720,186,10
2025-07-07,TikTok,345.05,54666,492,19
2025-07-08,Email/Organic,25.05,12525,501,17
2025-07-08,Google Brand,112.81,2350,188,5
2025-07-08,Google Shopping,594.62,18000,540,19
2025-07-08,Meta Prospecting,556.0,51416,617,29
2025-07-08,Meta Retargeting,240.41,8363,184,8
2025-07-08,Referral,52.41,5240,262,16
2025-07-08,TikTok,220.94,35000,315,11
2025-07-09,Email/Organic,20.74,10350,414,15
2025-07-09,Google Brand,132.72,2762,221,6
2025-07-09,Google Shopping,450.22,13633,409,14
2025-07-09,Meta Prospecting,666.58,61666,740,38
2025-07-09,Meta Retargeting,500.37,17454,384,19
2025-07-09,Referral,34.23,3420,171,9
2025-07-09,TikTok,194.08,30777,277,10
2025-07-10,Email/Organic,19.9,9925,397,14
2025-07-10,Google Brand,152.93,3175,254,7
2025-07-10,Google Shopping,603.22,18266,548,20
2025-07-10,Meta Prospecting,553.54,51250,615,32
2025-07-10,Meta Retargeting,410.62,14318,315,15
2025-07-10,Referral,17.71,1760,88,5
2025-07-10,TikTok,381.63,60555,545,20
2025-07-11,Email/Organic,19.35,9675,387,14
2025-07-11,Google Brand,207.99,4325,346,10
2025-07-11,Google Shopping,437.57,13233,397,14
2025-07-11,Meta Prospecting,530.76,49083,589,29
2025-07-11,Meta Retargeting,195.75,6818,150,7
2025-07-11,Referral,39.73,3960,198,12
2025-07-11,TikTok,171.25,27111,244,10
2025-07-12,Email/Organic,16.44,8200,328,12
2025-07-12,Google Brand,169.0,3512,281,8
2025-07-12,Google Shopping,590.81,17900,537,20
2025-07-12,Meta Prospecting,521.23,48250,579,29
2025-07-12,Meta Retargeting,406.14,14181,312,16
2025-07-12,Referral,36.17,3600,180,10
2025-07-12,TikTok,399.65,63333,570,19
2025-07-13,Email/Organic,14.23,7100,284,11
2025-07-13,Google Brand,140.13,2912,233,6
2025-07-13,Google Shopping,372.21,11266,338,12
2025-07-13,Meta Prospecting,673.04,62250,747,38
2025-07-13,Meta Retargeting,260.36,9090,200,10
2025-07-13,Referral,29.41,2940,147,8
2025-07-13,TikTok,336.88,53444,481,17
2025-07-14,Email/Organic,20.68,10325,413,16
2025-07-14,Google Brand,175.32,3650,292,8
2025-07-14,Google Shopping,532.08,16100,483,17
2025-07-14,Meta Prospecting,504.0,46666,560,29
2025-07-14,Meta Retargeting,223.74,7818,172,10
2025-07-14,Referral,20.7,2060,103,6
2025-07-14,TikTok,360.09,57111,514,17
2025-07-15,Email/Organic,15.91,7950,318,12
2025-07-15,Google Brand,209.55,4362,349,10
2025-07-15,Google Shopping,578.63,17533,526,20
2025-07-15,Meta Prospecting,633.1,58583,703,34
2025-07-15,Meta Retargeting,172.56,6000,132,7
2025-07-15,Referral,43.59,4340,217,13
2025-07-15,TikTok,215.57,34111,307,11
2025-07-16,Email/Organic,15.24,7600,304,12
2025-07-16,Google Brand,219.09,4562,365,9
2025-07-16,Google Shopping,355.85,10766,323,13
2025-07-16,Meta Prospecting,634.09,58666,704,35
2025-07-16,Meta Retargeting,486.11,16954,373,18
2025-07-16,Referral,24.9,2480,124,7
2025-07-16,TikTok,246.0,39000,351,13
2025-07-17,Email/Organic,12.45,6200,248,10
2025-07-17,Google Brand,69.3,1437,115,3
2025-07-17,Google Shopping,381.06,11533,346,12
2025-07-17,Meta Prospecting,734.41,68000,816,42
2025-07-17,Meta Retargeting,61.93,2136,47,2
2025-07-17,Referral,35.85,3580,179,10
2025-07-17,TikTok,309.66,49111,442,15
2025-07-18,Email/Organic,28.39,14175,567,20
2025-07-18,Google Brand,265.74,5525,442,12
2025-07-18,Google Shopping,389.4,11766,353,12
2025-07-18,Meta Prospecting,577.41,53416,641,32
2025-07-18,Meta Retargeting,294.68,10272,226,10
2025-07-18,Referral,34.09,3400,170,10
2025-07-18,TikTok,191.4,30333,273,9
2025-07-19,Email/Organic,14.97,7475,299,11
2025-07-19,Google Brand,194.94,4050,324,8
2025-07-19,Google Shopping,205.55,6200,186,6
2025-07-19,Meta Prospecting,597.35,55250,663,34
2025-07-19,Meta Retargeting,183.5,6409,141,7
2025-07-19,Referral,42.73,4260,213,12
2025-07-19,TikTok,432.59,68555,617,21
2025-07-20,Email/Organic,17.74,8850,354,13
2025-07-20,Google Brand,217.45,4525,362,10
2025-07-20,Google Shopping,451.92,13666,410,15
2025-07-20,Meta Prospecting,586.25,54250,651,32
2025-07-20,Meta Retargeting,358.55,12500,275,12
2025-07-20,Referral,20.64,2060,103,6
2025-07-20,TikTok,376.77,59777,538,18
2025-07-21,Email/Organic,11.58,5775,231,9
2025-07-21,Google Brand,123.78,2575,206,6
2025-07-21,Google Shopping,520.56,15766,473,16
2025-07-21,Meta Prospecting,399.6,37000,444,23
2025-07-21,Meta Retargeting,493.85,17227,379,19
2025-07-21,Referral,27.34,2720,136,8
2025-07-21,TikTok,193.14,30555,275,9
2025-07-22,Email/Organic,16.47,8225,329,12
2025-07-22,Google Brand,139.8,2912,233,6
2025-07-22,Google Shopping,529.5,16033,481,17
2025-07-22,Meta Prospecting,691.0,63916,767,37
2025-07-22,Meta Retargeting,346.13,12090,266,14
2025-07-22,Referral,36.25,3620,181,9
2025-07-22,TikTok,222.49,35222,317,11
2025-07-23,Email/Organic,15.37,7675,307,12
2025-07-23,Google Brand,134.78,2800,224,6
2025-07-23,Google Shopping,429.73,13000,390,14
2025-07-23,Meta Prospecting,649.72,60083,721,36
2025-07-23,Meta Retargeting,405.72,14181,312,15
2025-07-23,Referral,38.16,3800,190,11
2025-07-23,TikTok,283.55,45000,405,16
2025-07-24,Email/Organic,18.73,9350,374,15
2025-07-24,Google Brand,145.91,3037,243,7
2025-07-24,Google Shopping,625.32,18933,568,20
2025-07-24,Meta Prospecting,557.36,51583,619,31
2025-07-24,Meta Retargeting,269.78,9409,207,9
2025-07-24,Referral,21.24,2120,106,6
2025-07-24,TikTok,306.74,48666,438,15
2025-07-25,Email/Organic,15.87,7925,317,11
2025-07-25,Google Brand,171.18,3562,285,8
2025-07-25,Google Shopping,239.26,7233,217,8
2025-07-25,Meta Prospecting,670.85,62083,745,36
2025-07-25,Meta Retargeting,493.69,17227,379,20
2025-07-25,Referral,28.07,2800,140,8
2025-07-25,TikTok,145.06,23000,207,7
2025-07-26,Email/Organic,15.65,7825,313,11
2025-07-26,Google Brand,184.16,3825,306,8
2025-07-26,Google Shopping,369.74,11200,336,11
2025-07-26,Meta Prospecting,539.2,49916,599,30
2025-07-26,Meta Retargeting,191.62,6681,147,8
2025-07-26,Referral,33.6,3360,168,10
2025-07-26,TikTok,315.39,50000,450,16
2025-07-27,Email/Organic,22.98,11475,459,17
2025-07-27,Google Brand,273.28,5687,455,12
2025-07-27,Google Shopping,540.61,16366,491,17
2025-07-27,Meta Prospecting,612.07,56666,680,34
2025-07-27,Meta Retargeting,233.54,8136,179,9
2025-07-27,Referral,46.11,4600,230,13
2025-07-27,TikTok,251.0,39777,358,13
2025-07-28,Email/Organic,12.94,6450,258,11
2025-07-28,Google Brand,249.76,5200,416,11
2025-07-28,Google Shopping,211.45,6400,192,7
2025-07-28,Meta Prospecting,467.71,43250,519,28
2025-07-28,Meta Retargeting,318.92,11136,245,12
2025-07-28,Referral,26.41,2640,132,7
2025-07-28,TikTok,381.03,60444,544,19
2025-07-29,Email/Organic,30.53,15250,610,23
2025-07-29,Google Brand,350.67,7300,584,16
2025-07-29,Google Shopping,238.7,7200,216,8
2025-07-29,Meta Prospecting,468.12,43333,520,26
2025-07-29,Meta Retargeting,172.3,6000,132,7
2025-07-29,Referral,28.45,2840,142,8
2025-07-29,TikTok,146.98,23222,209,8
2025-07-30,Email/Organic,22.36,11175,447,16
2025-07-30,Google Brand,191.73,3987,319,11
2025-07-30,Google Shopping,341.1,10333,310,12
2025-07-30,Meta Prospecting,482.63,44666,536,25
2025-07-30,Meta Retargeting,141.67,4909,108,6
2025-07-30,Referral,34.57,3440,172,10
2025-07-30,TikTok,143.89,22777,205,7
2025-07-31,Email/Organic,20.22,10100,404,14
2025-07-31,Google Brand,150.1,3125,250,7
2025-07-31,Google Shopping,411.23,12433,373,13
2025-07-31,Meta Prospecting,787.28,72833,874,43
2025-07-31,Meta Retargeting,311.74,10863,239,13
2025-07-31,Referral,21.8,2180,109,6
2025-07-31,TikTok,318.64,50555,455,16
2025-08-01,Email/Organic,23.45,11700,468,19
2025-08-01,Google Brand,234.11,4875,390,10
2025-08-01,Google Shopping,484.33,14666,440,15
2025-08-01,Meta Prospecting,477.17,44166,530,27
2025-08-01,Meta Retargeting,463.45,16181,356,17
2025-08-01,Referral,30.61,3060,153,8
2025-08-01,TikTok,287.02,45555,410,16
2025-08-02,Email/Organic,9.68,4825,193,7
2025-08-02,Google Brand,161.2,3350,268,8
2025-08-02,Google Shopping,243.97,7366,221,8
2025-08-02,Meta Prospecting,479.43,44333,532,26
2025-08-02,Meta Retargeting,382.92,13363,294,15
2025-08-02,Referral,22.04,2200,110,6
2025-08-02,TikTok,294.41,46666,420,14
2025-08-03,Email/Organic,19.6,9800,392,13
2025-08-03,Google Brand,230.94,4800,384,11
2025-08-03,Google Shopping,429.59,13000,390,12
2025-08-03,Meta Prospecting,500.44,46333,556,29
2025-08-03,Meta Retargeting,228.4,7954,175,9
2025-08-03,Referral,32.51,3240,162,10
2025-08-03,TikTok,186.6,29555,266,10
2025-08-04,Email/Organic,21.04,10500,420,16
2025-08-04,Google Brand,137.86,2862,229,7
2025-08-04,Google Shopping,255.96,7733,232,9
2025-08-04,Meta Prospecting,674.59,62416,749,38
2025-08-04,Meta Retargeting,392.94,13727,302,15
2025-08-04,Referral,12.31,1220,61,4
2025-08-04,TikTok,168.31,26666,240,9
2025-08-05,Email/Organic,20.85,10425,417,16
2025-08-05,Google Brand,140.78,2925,234,6
2025-08-05,Google Shopping,488.55,14800,444,17
2025-08-05,Meta Prospecting,764.79,70750,849,42
2025-08-05,Meta Retargeting,507.13,17727,390,20
2025-08-05,Referral,43.7,4360,218,11
2025-08-05,TikTok,267.85,42444,382,13
2025-08-06,Email/Organic,19.57,9775,391,14
2025-08-06,Google Brand,210.39,4375,350,9
2025-08-06,Google Shopping,474.94,14366,431,15
2025-08-06,Meta Prospecting,598.51,55416,665,34
2025-08-06,Meta Retargeting,309.24,10772,237,12
2025-08-06,Referral,33.52,3340,167,10
2025-08-06,TikTok,381.18,60444,544,19
2025-08-07,Email/Organic,21.96,10975,439,15
2025-08-07,Google Brand,232.25,4837,387,12
2025-08-07,Google Shopping,560.71,16966,509,20
2025-08-07,Meta Prospecting,582.35,53916,647,31
2025-08-07,Meta Retargeting,455.55,15909,350,17
2025-08-07,Referral,35.62,3560,178,10
2025-08-07,TikTok,278.39,44111,397,15
2025-08-08,Email/Organic,22.13,11050,442,15
2025-08-08,Google Brand,190.98,3975,318,8
2025-08-08,Google Shopping,522.41,15800,474,17
2025-08-08,Meta Prospecting,676.42,62583,751,38
2025-08-08,Meta Retargeting,411.9,14363,316,17
2025-08-08,Referral,38.49,3840,192,10
2025-08-08,TikTok,355.1,56333,507,17
2025-08-09,Email/Organic,24.77,12375,495,18
2025-08-09,Google Brand,167.83,3487,279,8
2025-08-09,Google Shopping,557.51,16866,506,18
2025-08-09,Meta Prospecting,681.0,63000,756,38
2025-08-09,Meta Retargeting,471.89,16454,362,17
2025-08-09,Referral,51.33,5120,256,14
2025-08-09,TikTok,142.36,22555,203,7
2025-08-10,Email/Organic,10.01,5000,200,8
2025-08-10,Google Brand,171.93,3575,286,7
2025-08-10,Google Shopping,333.58,10100,303,11
2025-08-10,Meta Prospecting,657.0,60833,730,37
2025-08-10,Meta Retargeting,534.41,18681,411,20
2025-08-10,Referral,40.57,4040,202,11
2025-08-10,TikTok,352.44,55888,503,17
2025-08-11,Email/Organic,27.26,13625,545,19
2025-08-11,Google Brand,184.29,3837,307,8
2025-08-11,Google Shopping,381.3,11533,346,12
2025-08-11,Meta Prospecting,577.45,53416,641,32
2025-08-11,Meta Retargeting,482.47,16863,371,19
2025-08-11,Referral,53.52,5340,267,15
2025-08-11,TikTok,311.03,49333,444,16
2025-08-12,Email/Organic,18.87,9425,377,14
2025-08-12,Google Brand,174.09,3625,290,8
2025-08-12,Google Shopping,199.38,6033,181,7
2025-08-12,Meta Prospecting,736.81,68166,818,40
2025-08-12,Meta Retargeting,414.02,14454,318,16
2025-08-12,Referral,19.32,1920,96,6
2025-08-12,TikTok,350.78,55666,501,17
2025-08-13,Email/Organic,16.95,8450,338,13
2025-08-13,Google Brand,188.43,3925,314,9
2025-08-13,Google Shopping,530.16,16033,481,16
2025-08-13,Meta Prospecting,743.56,68833,826,40
2025-08-13,Meta Retargeting,329.77,11500,253,12
2025-08-13,Referral,51.77,5160,258,14
2025-08-13,TikTok,355.73,56444,508,18
2025-08-14,Email/Organic,23.05,11525,461,16
2025-08-14,Google Brand,147.38,3062,245,7
2025-08-14,Google Shopping,312.04,9433,283,10
2025-08-14,Meta Prospecting,654.07,60500,726,35
2025-08-14,Meta Retargeting,488.22,17045,375,18
2025-08-14,Referral,38.35,3820,191,11
2025-08-14,TikTok,216.12,34222,308,10
2025-08-15,Email/Organic,11.01,5500,220,8
2025-08-15,Google Brand,340.4,7087,567,16
2025-08-15,Google Shopping,454.73,13766,413,15
2025-08-15,Meta Prospecting,653.87,60500,726,35
2025-08-15,Meta Retargeting,382.05,13318,293,14
2025-08-15,Referral,50.06,5000,250,14
2025-08-15,TikTok,249.95,39666,357,12
2025-08-16,Email/Organic,18.89,9425,377,14
2025-08-16,Google Brand,154.47,3212,257,7
2025-08-16,Google Shopping,417.29,12633,379,13
2025-08-16,Meta Prospecting,730.37,67583,811,40
2025-08-16,Meta Retargeting,456.55,15954,351,17
2025-08-16,Referral,31.36,3120,156,9
2025-08-16,TikTok,287.05,45555,410,17
2025-08-17,Email/Organic,27.47,13725,549,20
2025-08-17,Google Brand,162.35,3375,270,8
2025-08-17,Google Shopping,498.23,15066,452,15
2025-08-17,Meta Prospecting,587.68,54333,652,33
2025-08-17,Meta Retargeting,393.58,13727,302,15
2025-08-17,Referral,34.03,3400,170,11
2025-08-17,TikTok,191.75,30333,273,10
2025-08-18,Email/Organic,23.46,11725,469,17
2025-08-18,Google Brand,152.94,3175,254,7
2025-08-18,Google Shopping,514.08,15566,467,16
2025-08-18,Meta Prospecting,602.87,55750,669,33
2025-08-18,Meta Retargeting,398.15,13909,306,16
2025-08-18,Referral,47.77,4760,238,14
2025-08-18,TikTok,322.4,51111,460,15
2025-08-19,Email/Organic,20.22,10100,404,17
2025-08-19,Google Brand,170.01,3537,283,8
2025-08-19,Google Shopping,451.82,13666,410,14
2025-08-19,Meta Prospecting,814.31,75333,904,43
2025-08-19,Meta Retargeting,394.76,13772,303,15
2025-08-19,Referral,33.43,3340,167,11
2025-08-19,TikTok,325.51,51666,465,16
2025-08-20,Email/Organic,25.71,12850,514,18
2025-08-20,Google Brand,171.94,3575,286,8
2025-08-20,Google Shopping,431.49,13066,392,14
2025-08-20,Meta Prospecting,755.84,69916,839,44
2025-08-20,Meta Retargeting,446.39,15590,343,16
2025-08-20,Referral,34.69,3460,173,10
2025-08-20,TikTok,253.17,40111,361,12
2025-08-21,Email/Organic,18.68,9325,373,13
2025-08-21,Google Brand,225.97,4700,376,9
2025-08-21,Google Shopping,264.17,8000,240,9
2025-08-21,Meta Prospecting,442.53,40916,491,24
2025-08-21,Meta Retargeting,427.59,14909,328,15
2025-08-21,Referral,35.95,3580,179,10
2025-08-21,TikTok,217.72,34555,311,11
2025-08-22,Email/Organic,20.68,10325,413,15
2025-08-22,Google Brand,363.49,7562,605,17
2025-08-22,Google Shopping,686.91,20800,624,22
2025-08-22,Meta Prospecting,727.03,67250,807,41
2025-08-22,Meta Retargeting,456.73,15954,351,18
2025-08-22,Referral,46.83,4680,234,13
2025-08-22,TikTok,234.34,37111,334,13
2025-08-23,Email/Organic,18.61,9300,372,15
2025-08-23,Google Brand,280.58,5837,467,11
2025-08-23,Google Shopping,288.0,8700,261,10
2025-08-23,Meta Prospecting,593.8,54916,659,31
2025-08-23,Meta Retargeting,563.55,19681,433,22
2025-08-23,Referral,42.61,4260,213,12
2025-08-23,TikTok,350.46,55555,500,17
2025-08-24,Email/Organic,12.05,6025,241,9
2025-08-24,Google Brand,221.98,4612,369,11
2025-08-24,Google Shopping,527.24,15966,479,17
2025-08-24,Meta Prospecting,603.33,55833,670,34
2025-08-24,Meta Retargeting,422.46,14727,324,14
2025-08-24,Referral,35.03,3500,175,10
2025-08-24,TikTok,271.01,43000,387,14
2025-08-25,Email/Organic,14.49,7225,289,12
2025-08-25,Google Brand,179.97,3737,299,8
2025-08-25,Google Shopping,356.55,10800,324,12
2025-08-25,Meta Prospecting,622.53,57583,691,35
2025-08-25,Meta Retargeting,518.45,18090,398,19
2025-08-25,Referral,13.54,1340,67,4
2025-08-25,TikTok,225.24,35666,321,11
2025-08-26,Email/Organic,25.06,12525,501,17
2025-08-26,Google Brand,170.5,3550,284,8
2025-08-26,Google Shopping,687.07,20800,624,21
2025-08-26,Meta Prospecting,532.08,49250,591,31
2025-08-26,Meta Retargeting,292.34,10181,224,10
2025-08-26,Referral,36.8,3660,183,10
2025-08-26,TikTok,421.25,66777,601,20
2025-08-27,Email/Organic,18.76,9375,375,14
2025-08-27,Google Brand,218.84,4550,364,11
2025-08-27,Google Shopping,524.44,15866,476,19
2025-08-27,Meta Prospecting,529.61,49000,588,30
2025-08-27,Meta Retargeting,205.64,7181,158,8
2025-08-27,Referral,64.88,6480,324,17
2025-08-27,TikTok,181.06,28666,258,9
2025-08-28,Email/Organic,11.22,5600,224,9
2025-08-28,Google Brand,148.87,3100,248,8
2025-08-28,Google Shopping,369.24,11166,335,12
2025-08-28,Meta Prospecting,825.71,76416,917,45
2025-08-28,Meta Retargeting,421.87,14727,324,17
2025-08-28,Referral,25.02,2500,125,7
2025-08-28,TikTok,335.23,53111,478,16
2025-08-29,Email/Organic,10.85,5400,216,8
2025-08-29,Google Brand,200.23,4162,333,9
2025-08-29,Google Shopping,258.51,7833,235,8
2025-08-29,Meta Prospecting,620.75,57416,689,36
2025-08-29,Meta Retargeting,249.27,8681,191,10
2025-08-29,Referral,21.84,2180,109,6
2025-08-29,TikTok,404.86,64222,578,22
2025-08-30,Email/Organic,23.08,11525,461,17
2025-08-30,Google Brand,201.81,4200,336,9
2025-08-30,Google Shopping,584.32,17700,531,17
2025-08-30,Meta Prospecting,758.66,70166,842,41
2025-08-30,Meta Retargeting,380.65,13272,292,14
2025-08-30,Referral,33.25,3320,166,10
2025-08-30,TikTok,342.17,54222,488,16
2025-08-31,Email/Organic,28.53,14250,570,23
2025-08-31,Google Brand,227.34,4725,378,10
2025-08-31,Google Shopping,363.13,11000,330,13
2025-08-31,Meta Prospecting,589.51,54583,655,31
2025-08-31,Meta Retargeting,421.6,14727,324,15
2025-08-31,Referral,39.21,3920,196,11
2025-08-31,TikTok,209.06,33111,298,10
