customer_id,first_order_date,acquisition_channel,acquisition_cost,region,campaign
32337,2025-04-26,Meta Prospecting,20.34,South,Lookalike 1%
32338,2025-04-26,Google Brand,20.65,South,Brand — Exact
32339,2025-04-26,Meta Retargeting,32.83,South,30-Day Site Visitors
32340,2025-04-26,Meta Prospecting,16.6,South,Lookalike 1%
32341,2025-04-26,Google Brand,21.53,South,Brand — Phrase
32342,2025-04-26,Meta Retargeting,25.9,South,30-Day Site Visitors
32343,2025-04-26,Google Shopping,27.03,West,Performance Max
32344,2025-04-26,Google Shopping,26.98,West,Performance Max
32345,2025-04-26,Google Brand,17.3,Midwest,Brand — Exact
32346,2025-04-26,Meta Prospecting,20.76,South,Lookalike 1%
32347,2025-04-26,Google Brand,23.16,Midwest,Brand — Phrase
32348,2025-04-26,Referral,4.93,Northeast,Friend Referral
32349,2025-04-26,Meta Prospecting,15.49,South,Advantage+ Shopping
32350,2025-04-26,Meta Retargeting,30.61,Northeast,Cart Abandoners
32351,2025-04-26,TikTok,19.04,South,Trending Sounds
32352,2025-04-26,Google Brand,27.11,Northeast,Brand — Phrase
32353,2025-04-26,Meta Prospecting,19.29,Northeast,Broad Interest
32354,2025-04-26,Google Shopping,32.97,Northeast,Standard Shopping
32355,2025-04-26,TikTok,21.05,Northeast,Creator UGC
32356,2025-04-26,Email/Organic,7.03,West,Direct
32357,2025-04-26,Email/Organic,5.8,West,Organic Search
32358,2025-04-26,Meta Prospecting,20.6,Northeast,Lookalike 1%
32359,2025-04-26,Meta Prospecting,16.93,West,Lookalike 1%
32360,2025-04-26,Google Shopping,32.38,West,Standard Shopping
32361,2025-04-26,Meta Prospecting,18.28,Northeast,Advantage+ Shopping
32362,2025-04-26,Email/Organic,7.56,Northeast,Direct
32363,2025-04-26,Meta Prospecting,11.48,West,Advantage+ Shopping
32364,2025-04-26,Meta Retargeting,27.9,Northeast,Cart Abandoners
32365,2025-04-26,Meta Prospecting,6.15,South,Lookalike 1%
32366,2025-04-26,Meta Retargeting,25.15,South,Cart Abandoners
32367,2025-04-26,Meta Prospecting,19.45,West,Lookalike 1%
32368,2025-04-26,Meta Prospecting,17.36,West,Broad Interest
32369,2025-04-26,Meta Prospecting,20.75,South,Advantage+ Shopping
32370,2025-04-26,Meta Retargeting,27.87,Midwest,Cart Abandoners
32371,2025-04-26,Meta Retargeting,25.27,West,Cart Abandoners
32372,2025-04-27,Google Shopping,30.48,Midwest,Standard Shopping
32373,2025-04-27,Referral,6.09,West,Friend Referral
32374,2025-04-27,Meta Prospecting,21.19,West,Lookalike 1%
32375,2025-04-27,Meta Prospecting,15.04,South,Broad Interest
32376,2025-04-27,Google Shopping,27.98,Midwest,Standard Shopping
32377,2025-04-27,Email/Organic,12.11,West,Organic Search
32378,2025-04-27,TikTok,19.2,Northeast,Creator UGC
32379,2025-04-27,Meta Prospecting,18.42,West,Advantage+ Shopping
32380,2025-04-27,Meta Prospecting,11.04,South,Advantage+ Shopping
32381,2025-04-27,TikTok,24.02,West,Spark Ads
32382,2025-04-27,Meta Retargeting,28.05,South,Cart Abandoners
32383,2025-04-27,Email/Organic,10.26,South,Newsletter
32384,2025-04-27,Meta Prospecting,23.57,Midwest,Broad Interest
32385,2025-04-27,TikTok,26.63,West,Trending Sounds
32386,2025-04-27,Referral,6.7,Northeast,Influencer Code
32387,2025-04-27,Referral,9.21,Northeast,Influencer Code
32388,2025-04-27,Google Brand,20.64,South,Brand — Exact
32389,2025-04-27,Meta Prospecting,14.93,West,Broad Interest
32390,2025-04-27,Meta Prospecting,17.84,West,Broad Interest
32391,2025-04-27,Meta Prospecting,25.97,West,Broad Interest
32392,2025-04-27,Google Shopping,19.17,West,Performance Max
32393,2025-04-27,Meta Retargeting,20.21,West,30-Day Site Visitors
32394,2025-04-27,Google Brand,16.1,Northeast,Brand — Exact
32395,2025-04-27,Google Brand,14.38,West,Brand — Exact
32396,2025-04-27,TikTok,15.36,South,Spark Ads
32397,2025-04-27,TikTok,23.93,South,Creator UGC
32398,2025-04-27,Meta Prospecting,24.33,West,Broad Interest
32399,2025-04-27,Referral,6.85,South,Influencer Code
32400,2025-04-27,Meta Retargeting,22.05,West,Cart Abandoners
32401,2025-04-27,Meta Prospecting,16.92,Midwest,Advantage+ Shopping
32402,2025-04-27,Referral,6.46,Midwest,Influencer Code
32403,2025-04-27,Meta Prospecting,20.82,Northeast,Advantage+ Shopping
32404,2025-04-27,Meta Retargeting,23.06,Northeast,Cart Abandoners
32405,2025-04-27,TikTok,16.6,West,Trending Sounds
32406,2025-04-27,Google Brand,19.12,Midwest,Brand — Phrase
32407,2025-04-27,Referral,10.86,South,Influencer Code
32408,2025-04-27,Meta Prospecting,25.34,South,Lookalike 1%
32409,2025-04-27,Meta Retargeting,26.81,Northeast,Cart Abandoners
32410,2025-04-27,Meta Prospecting,21.73,South,Advantage+ Shopping
32411,2025-04-27,Google Brand,24.94,Northeast,Brand — Phrase
32412,2025-04-27,Meta Prospecting,10.03,Northeast,Advantage+ Shopping
32413,2025-04-27,Meta Retargeting,22.14,South,30-Day Site Visitors
32414,2025-04-27,Email/Organic,10.7,Northeast,Direct
32415,2025-04-27,Email/Organic,4.95,South,Direct
32416,2025-04-27,Meta Retargeting,24.01,West,30-Day Site Visitors
32417,2025-04-27,Meta Prospecting,19.35,South,Lookalike 1%
32418,2025-04-27,Meta Prospecting,17.55,West,Broad Interest
32419,2025-04-27,Meta Prospecting,11.18,West,Broad Interest
32420,2025-04-27,Meta Prospecting,23.18,West,Broad Interest
32421,2025-04-27,Meta Prospecting,17.08,South,Advantage+ Shopping
32422,2025-04-27,Google Shopping,27.86,West,Performance Max
32423,2025-04-27,Meta Prospecting,15.54,West,Broad Interest
32424,2025-04-27,TikTok,23.45,South,Trending Sounds
32425,2025-04-27,Meta Prospecting,18.17,Northeast,Broad Interest
32426,2025-04-27,Email/Organic,12.0,Northeast,Direct
32427,2025-04-27,Google Brand,13.69,South,Brand — Phrase
32428,2025-04-27,Google Shopping,34.63,South,Performance Max
32429,2025-04-27,Google Brand,10.58,West,Brand — Phrase
32430,2025-04-27,Meta Retargeting,29.88,Midwest,30-Day Site Visitors
32431,2025-04-27,Email/Organic,4.14,West,Newsletter
32432,2025-04-27,Meta Prospecting,15.66,Midwest,Lookalike 1%
32433,2025-04-27,Google Brand,25.91,Midwest,Brand — Exact
32434,2025-04-27,TikTok,21.15,Midwest,Creator UGC
32435,2025-04-27,Meta Prospecting,21.1,Midwest,Lookalike 1%
32436,2025-04-27,Meta Prospecting,24.22,South,Broad Interest
32437,2025-04-27,Google Shopping,31.71,Northeast,Standard Shopping
32438,2025-04-27,Referral,6.89,South,Friend Referral
32439,2025-04-27,Meta Retargeting,35.68,Midwest,30-Day Site Visitors
32440,2025-04-27,TikTok,22.86,Northeast,Trending Sounds
32441,2025-04-27,Google Brand,12.63,West,Brand — Phrase
32442,2025-04-27,Meta Prospecting,17.49,West,Lookalike 1%
32443,2025-04-27,Google Brand,22.26,Northeast,Brand — Phrase
32444,2025-04-27,Google Brand,22.73,South,Brand — Phrase
32445,2025-04-27,Meta Prospecting,21.5,South,Advantage+ Shopping
32446,2025-04-27,Meta Retargeting,31.58,West,Cart Abandoners
32447,2025-04-27,Meta Retargeting,27.44,South,Cart Abandoners
32448,2025-04-27,TikTok,20.27,South,Creator UGC
32449,2025-04-27,Meta Prospecting,12.33,Midwest,Advantage+ Shopping
32450,2025-04-27,Referral,7.59,South,Influencer Code
32451,2025-04-27,Meta Prospecting,13.12,West,Lookalike 1%
32452,2025-04-27,Meta Prospecting,17.2,Midwest,Advantage+ Shopping
32453,2025-04-27,Meta Prospecting,23.56,Northeast,Lookalike 1%
32454,2025-04-27,Email/Organic,8.52,South,Organic Search
32455,2025-04-27,Meta Prospecting,17.46,Northeast,Lookalike 1%
32456,2025-04-27,Google Shopping,32.42,South,Standard Shopping
32457,2025-04-27,Email/Organic,6.21,Midwest,Organic Search
32458,2025-04-27,Google Brand,23.17,Midwest,Brand — Exact
32459,2025-04-27,Meta Prospecting,17.88,Midwest,Advantage+ Shopping
32460,2025-04-27,TikTok,25.68,South,Creator UGC
32461,2025-04-27,Meta Prospecting,15.43,Northeast,Broad Interest
32462,2025-04-27,Meta Prospecting,20.64,West,Broad Interest
32463,2025-04-27,Email/Organic,11.19,South,Newsletter
32464,2025-04-27,Meta Prospecting,19.05,Northeast,Advantage+ Shopping
32465,2025-04-27,Google Shopping,36.72,South,Performance Max
32466,2025-04-27,Meta Retargeting,27.6,Northeast,Cart Abandoners
32467,2025-04-27,Meta Retargeting,32.56,South,Cart Abandoners
32468,2025-04-27,TikTok,18.06,South,Creator UGC
32469,2025-04-27,Meta Prospecting,18.66,West,Lookalike 1%
32470,2025-04-27,Email/Organic,9.47,South,Organic Search
32471,2025-04-27,Email/Organic,5.95,Midwest,Direct
32472,2025-04-27,TikTok,23.0,South,Trending Sounds
32473,2025-04-27,Google Shopping,30.74,South,Performance Max
32474,2025-04-27,Meta Prospecting,20.73,West,Lookalike 1%
32475,2025-04-28,Meta Prospecting,22.69,West,Broad Interest
32476,2025-04-28,Meta Prospecting,24.72,Midwest,Broad Interest
32477,2025-04-28,Meta Prospecting,14.17,Northeast,Advantage+ Shopping
32478,2025-04-28,Meta Prospecting,14.98,South,Advantage+ Shopping
32479,2025-04-28,TikTok,21.16,West,Spark Ads
32480,2025-04-28,Email/Organic,7.02,Midwest,Direct
32481,2025-04-28,Email/Organic,8.33,South,Organic Search
32482,2025-04-28,TikTok,20.23,South,Spark Ads
32483,2025-04-28,Email/Organic,7.03,South,Organic Search
32484,2025-04-28,Google Shopping,36.83,West,Performance Max
32485,2025-04-28,Email/Organic,7.39,West,Organic Search
32486,2025-04-28,Email/Organic,12.76,West,Organic Search
32487,2025-04-28,Google Shopping,37.23,Midwest,Standard Shopping
32488,2025-04-28,Meta Prospecting,16.3,West,Advantage+ Shopping
32489,2025-04-28,Meta Prospecting,16.56,South,Advantage+ Shopping
32490,2025-04-28,Meta Prospecting,20.2,Northeast,Lookalike 1%
32491,2025-04-28,Google Shopping,41.02,South,Standard Shopping
32492,2025-04-28,Google Brand,15.59,West,Brand — Exact
32493,2025-04-28,Google Shopping,33.43,South,Standard Shopping
32494,2025-04-28,Meta Retargeting,24.54,South,Cart Abandoners
32495,2025-04-28,TikTok,23.76,South,Creator UGC
32496,2025-04-28,Email/Organic,8.1,Midwest,Direct
32497,2025-04-28,Meta Prospecting,19.07,Midwest,Lookalike 1%
32498,2025-04-28,Meta Prospecting,21.85,South,Broad Interest
32499,2025-04-28,Google Shopping,39.05,South,Standard Shopping
32500,2025-04-28,Meta Prospecting,20.66,West,Broad Interest
32501,2025-04-28,Meta Prospecting,14.01,South,Advantage+ Shopping
32502,2025-04-28,Meta Prospecting,15.07,West,Advantage+ Shopping
32503,2025-04-28,Referral,7.89,South,Influencer Code
32504,2025-04-28,Meta Prospecting,12.64,West,Lookalike 1%
32505,2025-04-28,Meta Retargeting,32.45,West,Cart Abandoners
32506,2025-04-28,Google Shopping,26.83,West,Standard Shopping
32507,2025-04-28,Meta Prospecting,11.98,Northeast,Advantage+ Shopping
32508,2025-04-28,TikTok,18.82,South,Spark Ads
32509,2025-04-28,Google Shopping,39.44,South,Standard Shopping
32510,2025-04-28,Email/Organic,10.53,Northeast,Newsletter
32511,2025-04-28,Meta Prospecting,18.33,Midwest,Broad Interest
32512,2025-04-28,Email/Organic,5.55,South,Newsletter
32513,2025-04-28,Meta Prospecting,17.55,Northeast,Advantage+ Shopping
32514,2025-04-28,Meta Retargeting,25.71,Northeast,Cart Abandoners
32515,2025-04-28,Meta Retargeting,32.62,Midwest,30-Day Site Visitors
32516,2025-04-28,Meta Prospecting,17.38,South,Broad Interest
32517,2025-04-28,Google Shopping,13.55,West,Standard Shopping
32518,2025-04-28,Meta Retargeting,24.89,Northeast,30-Day Site Visitors
32519,2025-04-28,Meta Prospecting,17.7,South,Advantage+ Shopping
32520,2025-04-28,Meta Prospecting,14.6,West,Advantage+ Shopping
32521,2025-04-28,Google Shopping,29.6,West,Performance Max
32522,2025-04-28,Meta Prospecting,24.09,South,Advantage+ Shopping
32523,2025-04-28,Google Brand,14.15,South,Brand — Phrase
32524,2025-04-28,Email/Organic,8.49,South,Direct
32525,2025-04-28,Google Shopping,31.69,West,Performance Max
32526,2025-04-28,Email/Organic,7.66,West,Newsletter
32527,2025-04-28,Email/Organic,11.14,Midwest,Organic Search
32528,2025-04-28,Google Brand,20.99,West,Brand — Phrase
32529,2025-04-28,Google Brand,29.5,South,Brand — Exact
32530,2025-04-28,Meta Prospecting,13.48,South,Lookalike 1%
32531,2025-04-28,Referral,6.71,Northeast,Friend Referral
32532,2025-04-28,TikTok,15.18,Northeast,Creator UGC
32533,2025-04-28,TikTok,20.04,Midwest,Creator UGC
32534,2025-04-28,Meta Prospecting,11.26,West,Advantage+ Shopping
32535,2025-04-28,Email/Organic,9.63,Midwest,Direct
32536,2025-04-28,Referral,8.75,Midwest,Friend Referral
32537,2025-04-28,Referral,7.7,West,Influencer Code
32538,2025-04-28,TikTok,11.7,Northeast,Spark Ads
32539,2025-04-28,Email/Organic,8.05,West,Newsletter
32540,2025-04-28,Meta Prospecting,30.04,Midwest,Lookalike 1%
32541,2025-04-28,Google Shopping,29.0,Midwest,Performance Max
32542,2025-04-28,Meta Prospecting,12.73,South,Lookalike 1%
32543,2025-04-28,TikTok,25.89,West,Spark Ads
32544,2025-04-28,Meta Prospecting,27.09,Midwest,Broad Interest
32545,2025-04-28,Meta Prospecting,20.05,West,Lookalike 1%
32546,2025-04-28,Meta Prospecting,11.94,South,Advantage+ Shopping
32547,2025-04-28,Google Shopping,38.24,South,Standard Shopping
32548,2025-04-28,Google Shopping,28.54,West,Performance Max
32549,2025-04-28,Google Shopping,27.49,Northeast,Performance Max
32550,2025-04-28,Meta Prospecting,19.98,West,Lookalike 1%
32551,2025-04-28,Google Brand,16.42,Midwest,Brand — Phrase
32552,2025-04-28,Referral,6.89,Midwest,Friend Referral
32553,2025-04-28,Referral,8.64,Midwest,Friend Referral
32554,2025-04-28,Google Brand,18.31,Northeast,Brand — Exact
32555,2025-04-28,Meta Prospecting,19.18,South,Broad Interest
32556,2025-04-28,Referral,6.5,Midwest,Influencer Code
32557,2025-04-28,Meta Prospecting,12.1,Midwest,Broad Interest
32558,2025-04-28,TikTok,21.4,South,Creator UGC
32559,2025-04-28,Meta Prospecting,13.67,Midwest,Advantage+ Shopping
32560,2025-04-28,Referral,5.98,South,Influencer Code
32561,2025-04-28,Meta Prospecting,22.35,South,Broad Interest
32562,2025-04-28,Meta Retargeting,29.07,West,Cart Abandoners
32563,2025-04-28,Google Shopping,39.85,Northeast,Performance Max
32564,2025-04-28,Meta Prospecting,17.59,Midwest,Broad Interest
32565,2025-04-28,Meta Retargeting,26.85,South,Cart Abandoners
32566,2025-04-28,Meta Retargeting,19.69,South,30-Day Site Visitors
32567,2025-04-28,Google Brand,20.75,Midwest,Brand — Phrase
32568,2025-04-28,Meta Prospecting,11.9,South,Advantage+ Shopping
32569,2025-04-28,Email/Organic,8.98,Northeast,Organic Search
32570,2025-04-28,Meta Retargeting,23.22,South,Cart Abandoners
32571,2025-04-28,Meta Prospecting,19.98,South,Broad Interest
32572,2025-04-28,Meta Prospecting,26.21,Midwest,Broad Interest
32573,2025-04-28,Email/Organic,9.82,South,Direct
32574,2025-04-28,Meta Prospecting,16.62,West,Broad Interest
32575,2025-04-28,Email/Organic,5.92,Midwest,Organic Search
32576,2025-04-28,Meta Prospecting,25.19,Northeast,Advantage+ Shopping
32577,2025-04-28,Referral,7.62,West,Friend Referral
32578,2025-04-29,Meta Prospecting,18.87,West,Lookalike 1%
32579,2025-04-29,Google Shopping,35.51,South,Performance Max
32580,2025-04-29,Meta Prospecting,17.2,West,Advantage+ Shopping
32581,2025-04-29,TikTok,17.71,West,Spark Ads
32582,2025-04-29,Meta Prospecting,16.05,South,Advantage+ Shopping
32583,2025-04-29,TikTok,25.88,Northeast,Trending Sounds
32584,2025-04-29,TikTok,16.37,South,Creator UGC
32585,2025-04-29,Meta Prospecting,13.07,Midwest,Broad Interest
32586,2025-04-29,Meta Prospecting,22.79,Northeast,Lookalike 1%
32587,2025-04-29,TikTok,26.46,South,Spark Ads
32588,2025-04-29,TikTok,17.95,Midwest,Trending Sounds
32589,2025-04-29,Google Shopping,23.59,South,Standard Shopping
32590,2025-04-29,Meta Prospecting,11.25,West,Advantage+ Shopping
32591,2025-04-29,Google Brand,25.22,South,Brand — Phrase
32592,2025-04-29,Referral,6.89,South,Influencer Code
32593,2025-04-29,Meta Prospecting,16.08,West,Broad Interest
32594,2025-04-29,Google Brand,21.86,West,Brand — Phrase
32595,2025-04-29,TikTok,10.02,Northeast,Spark Ads
32596,2025-04-29,Email/Organic,12.51,West,Organic Search
32597,2025-04-29,Meta Retargeting,34.66,West,30-Day Site Visitors
32598,2025-04-29,TikTok,27.06,Northeast,Spark Ads
32599,2025-04-29,Google Shopping,31.2,South,Performance Max
32600,2025-04-29,TikTok,27.72,West,Spark Ads
32601,2025-04-29,Google Shopping,40.33,Northeast,Performance Max
32602,2025-04-29,Meta Retargeting,26.37,South,Cart Abandoners
32603,2025-04-29,TikTok,21.09,Northeast,Spark Ads
32604,2025-04-29,TikTok,21.66,Midwest,Spark Ads
32605,2025-04-29,Meta Prospecting,13.33,West,Lookalike 1%
32606,2025-04-29,Meta Prospecting,11.62,Midwest,Broad Interest
32607,2025-04-29,Referral,6.29,Northeast,Friend Referral
32608,2025-04-29,Google Brand,19.98,Northeast,Brand — Exact
32609,2025-04-29,Referral,6.34,South,Influencer Code
32610,2025-04-29,Meta Prospecting,17.71,Northeast,Broad Interest
32611,2025-04-29,Meta Prospecting,19.97,South,Lookalike 1%
32612,2025-04-29,Meta Prospecting,14.18,West,Lookalike 1%
32613,2025-04-29,Meta Retargeting,31.54,Midwest,30-Day Site Visitors
32614,2025-04-29,Google Shopping,34.6,West,Performance Max
32615,2025-04-29,Meta Prospecting,14.8,South,Advantage+ Shopping
32616,2025-04-29,Google Shopping,40.49,Midwest,Standard Shopping
32617,2025-04-29,Meta Prospecting,11.04,West,Broad Interest
32618,2025-04-29,Referral,7.78,South,Friend Referral
32619,2025-04-29,Meta Retargeting,32.21,West,30-Day Site Visitors
32620,2025-04-29,Referral,8.63,Midwest,Friend Referral
32621,2025-04-29,Google Shopping,37.49,South,Standard Shopping
32622,2025-04-29,Google Brand,22.27,South,Brand — Phrase
32623,2025-04-29,Meta Prospecting,16.57,West,Lookalike 1%
32624,2025-04-29,Meta Prospecting,19.53,West,Lookalike 1%
32625,2025-04-29,Google Brand,20.48,West,Brand — Phrase
32626,2025-04-29,Meta Retargeting,17.39,South,Cart Abandoners
32627,2025-04-29,Meta Prospecting,22.05,South,Broad Interest
32628,2025-04-29,Meta Prospecting,17.55,West,Lookalike 1%
32629,2025-04-29,Google Shopping,32.41,West,Standard Shopping
32630,2025-04-29,Meta Prospecting,20.93,Northeast,Broad Interest
32631,2025-04-29,TikTok,18.01,West,Spark Ads
32632,2025-04-29,Meta Prospecting,18.58,Northeast,Advantage+ Shopping
32633,2025-04-29,Meta Prospecting,21.11,West,Advantage+ Shopping
32634,2025-04-29,Referral,5.19,West,Friend Referral
32635,2025-04-29,Meta Prospecting,12.98,South,Advantage+ Shopping
32636,2025-04-29,TikTok,31.26,Midwest,Spark Ads
32637,2025-04-29,TikTok,15.74,South,Trending Sounds
32638,2025-04-29,Referral,7.4,West,Friend Referral
32639,2025-04-29,Google Brand,18.22,South,Brand — Exact
32640,2025-04-29,Google Shopping,21.07,South,Performance Max
32641,2025-04-29,Meta Retargeting,37.44,South,30-Day Site Visitors
32642,2025-04-29,Referral,8.08,South,Influencer Code
32643,2025-04-29,Email/Organic,7.79,South,Newsletter
32644,2025-04-29,Email/Organic,8.79,South,Newsletter
32645,2025-04-29,Meta Retargeting,18.28,South,Cart Abandoners
32646,2025-04-29,Meta Prospecting,11.73,Midwest,Advantage+ Shopping
32647,2025-04-29,Google Shopping,28.71,West,Performance Max
32648,2025-04-29,Meta Prospecting,10.22,Midwest,Lookalike 1%
32649,2025-04-29,Meta Retargeting,28.49,Midwest,30-Day Site Visitors
32650,2025-04-29,Google Shopping,35.59,Midwest,Performance Max
32651,2025-04-29,Email/Organic,9.69,South,Direct
32652,2025-04-29,Google Shopping,37.78,Northeast,Standard Shopping
32653,2025-04-29,Meta Retargeting,24.35,Northeast,30-Day Site Visitors
32654,2025-04-29,Meta Prospecting,13.16,South,Lookalike 1%
32655,2025-04-29,Email/Organic,7.02,West,Organic Search
32656,2025-04-29,Email/Organic,10.37,West,Organic Search
32657,2025-04-29,TikTok,24.32,West,Creator UGC
32658,2025-04-29,Meta Prospecting,15.27,Midwest,Broad Interest
32659,2025-04-29,Google Brand,16.94,South,Brand — Exact
32660,2025-04-29,Google Brand,19.4,South,Brand — Phrase
32661,2025-04-29,Email/Organic,8.82,South,Organic Search
32662,2025-04-29,Google Brand,17.08,Midwest,Brand — Phrase
32663,2025-04-29,TikTok,22.75,Midwest,Creator UGC
32664,2025-04-29,Meta Prospecting,12.06,West,Broad Interest
32665,2025-04-29,Meta Prospecting,23.12,West,Broad Interest
